"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"1193","#VETS #OATHKEEPERS #CONSTITUTION #MOLONLABE #BILLOFRIGHTS #2A #1A #TCOT #PJNET #ORPUW #NRA #WAAR #LNYHBT #TLOT #INFOWARS #DrudgeReport #Breitbart #WIKILEAKS SF!",48609,4977,7457,3798,"https://t.co/zJ1rnD5GAB","T Leonidas I<ed><U+00A0><U+00BC><ed><U+00BE><U+0096>1776<ed><U+00A0><U+00BC><ed><U+00BF><U+0085>",2013-04-27 15:59:29,FALSE,FALSE,"shdtlz","1(605)477-6200-1(605)562-9000","en","1384804622",139,FALSE,"http://pbs.twimg.com/profile_images/378800000411022867/a49cf1d793f2802075253a621ec8a681_normal.jpeg"
"1194","Desarrollamos realidad aumentada / virtual / mixta. We develop augmented, virtual and mixed reality contents. Since 2013.",14701,399,95,8,"https://t.co/FZrdVVCvMt","Hydra Interactive VR",2016-05-11 12:13:53,FALSE,FALSE,"HydraVR","Community of Madrid, Spain","es","730370337876103168",1187,FALSE,"http://pbs.twimg.com/profile_images/730388896161406976/2FY-Ekh2_normal.jpg"
"1195","Follow to go behind the scenes of the world's most listened to, most watched, and most loved media in the world. Customer Care is standing by at @AvidSupport.",8084,73854,2351,1856,"http://t.co/FK9Kn90YoL","Avid",2011-07-14 00:29:09,FALSE,TRUE,"Avid","Worldwide","en","334999986",1198,FALSE,"http://pbs.twimg.com/profile_images/659755913335709696/3fzPW2Ob_normal.png"
"1196","<ed><U+00A0><U+00BC><ed><U+00BC><U+00BB>Nash: 20/12/2016<ed><U+00A0><U+00BC><ed><U+00BC><U+00BB>







































<ed><U+00A0><U+00BC><ed><U+00BC><U+00BB>Hunter: 22/01/2017<ed><U+00A0><U+00BC><ed><U+00BC><U+00BB>





































<ed><U+00A0><U+00BC><ed><U+00BC><U+00BB>Lox:14/02/2017<ed><U+00A0><U+00BC><ed><U+00BC><U+00BB>",9673,508,8284,416,"https://t.co/7axDZgkjDK","pan loves nash <ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>",2014-08-08 15:10:24,FALSE,FALSE,"pangrierhood","2/12","pt","2717294462",3,FALSE,"http://pbs.twimg.com/profile_images/831177794327552000/4399p2C-_normal.jpg"
"1197","Lady Gaga is my hero <U+2764> Little monster I finally meet Gaga and I'll never forget that and the date 27 / 9- 14 <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",20801,1467,24824,3189,NA,"Fifth Gaga <ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",2012-09-07 08:15:14,FALSE,FALSE,"AnaMariaBuus20","Denmark and Colombia","da","808437122",24,FALSE,"http://pbs.twimg.com/profile_images/795391745785757700/k70WH94X_normal.jpg"
"1198","",56609,6182,17572,62,"https://t.co/628VqpETfC","Aida N<U+00BA>3",2010-05-27 15:51:29,FALSE,FALSE,"retrolife_","Pamplona, Espa<U+00F1>a","en","148781274",36,FALSE,"http://pbs.twimg.com/profile_images/832305626332143616/lXZrgBqQ_normal.jpg"
"1199","I might not be flawless but you know I got a diamond heart... Snapchat = felipecs67",27448,267,2486,245,NA,"Felipe Covarrubias",2009-08-01 20:11:09,FALSE,FALSE,"JFCSx","Puebla, M<U+00E9>xico","en","62108282",6,FALSE,"http://pbs.twimg.com/profile_images/832486837755146241/kry8Q9mx_normal.jpg"
"1200","",7942,410,5958,311,"https://t.co/lJzeEU4ns3","B I L L<U+00A5>",2013-04-20 17:27:59,FALSE,FALSE,"llopisgenovart","MC","es","1367586187",11,FALSE,"http://pbs.twimg.com/profile_images/801878430665113600/SOFO328j_normal.jpg"
"1201","Smart Hustle Magazine - LOVER of small business, keynote speaker, author #SmartHUSTLE! Subscribe to @smarthustlemag -  https://t.co/7GZlWrDJyY",43072,24438,1274,2263,"https://t.co/uLz95H567b","Ramon Ray",2007-03-15 04:13:20,FALSE,FALSE,"ramonray","New York, NY","en","1201691",2108,FALSE,"http://pbs.twimg.com/profile_images/707428199479713793/7ifaIg0l_normal.jpg"
"1202","Welcome to our Official Twitter page for Mountain Jack Studios, LLC - Film Production and Distribution Company.  Current #Film Project:  Desperate Command.",1593,383,10729,470,"https://t.co/QWchE0zuUM","MountainJack Studios",2015-01-14 03:38:02,FALSE,FALSE,"MJS_LLC","Superior, MT and Los Angeles","en","2981453334",72,FALSE,"http://pbs.twimg.com/profile_images/561217378554368001/6zYLJMTo_normal.png"
"1203","La Pura Diversi<U+00F3>n con un toque de Sarcasmo. S<U+00FA>menle a eso ser Disperso, Ge<U+00F3>grafo Frustrado y Contador ITAMita y que obtienen: Un asco de persona!",11921,422,624,393,NA,"Panda",2010-04-28 17:46:39,FALSE,FALSE,"MigPonce","Mexico City","es","138122659",5,FALSE,"http://pbs.twimg.com/profile_images/423600858094260224/jUtQZaVr_normal.jpeg"
"1204","<U+0645><U+0639> <U+0627><U+0646><U+062A><U+0634><U+0627><U+0631> <U+0627><U+0644><U+0648><U+0642><U+0627><U+062D><U+0629> <U+0623><U+0635><U+0628><U+062D> <U+0627><U+0644><U+0623><U+062F><U+0628> <U+0645><U+064F><U+0644><U+0641><U+062A><U+0627><U+064B> <U+0644><U+0644><U+0646><U+0638><U+0631>.",20911,953,3211,508,NA,"<U+2735><U+0645><U+0644><U+0622><U+0643><U+2735>",2016-03-10 08:49:11,FALSE,FALSE,"ChoseAngelll","Venus","en","707850779923759104",19,FALSE,"http://pbs.twimg.com/profile_images/832586654946820097/oEBGpjBE_normal.jpg"
"1205","Spreading Gay Agenda with every tweet | Sagittarian | Gaga followed on 102613 | Buy #Joanne on iTunes | Watch Gaga perform w/ Metallica @ the Grammys",6399,691,5202,139,"https://t.co/eqiXQ7wK5I","Gaga | Emman<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>",2009-10-15 09:00:51,FALSE,FALSE,"hausofmanolo","Philippines","en","82574706",8,FALSE,"http://pbs.twimg.com/profile_images/831101361722830848/cMUMphvJ_normal.jpg"
"1206","music music music and Gaga and Sia and music and music #wig",5827,205,4777,292,"https://t.co/DkGm43gDW7","xoxo, Levi",2011-12-24 22:00:30,FALSE,FALSE,"LeviMartinez6","Longmont, CO","en","445796477",3,FALSE,"http://pbs.twimg.com/profile_images/831795203677753344/DbHFZ7j-_normal.jpg"
"1207","Lemme get a second with your heartbeat so I can finally find the rhythm I need.",44591,1296,45757,717,"https://t.co/KSENiIV2Ku","swantje<ed><U+00A0><U+00BD><ed><U+00B2><U+00A1><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>",2015-03-26 15:39:10,FALSE,FALSE,"cantwellscaniff","Deutschland","de","3119053414",14,FALSE,"http://pbs.twimg.com/profile_images/827208620848926724/ypyR3D09_normal.jpg"
"1208","Scribo, ergo sum.",15091,567,22822,485,"https://t.co/Qd4iEXaAOl","High on Prozac",2011-06-17 12:55:02,FALSE,FALSE,"JohanxGaga","Middle Earth ","en","319023921",11,FALSE,"http://pbs.twimg.com/profile_images/807931924144648192/JCMbfWNC_normal.jpg"
"1209","Little Monster. I will always be there for Gaga. @corymonteith is my Hero forever
I saw Jack&Jack and met Aurora <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>
#SKAM #TeenWolf #TheRoyals #PLL #Gossipgirl",9976,276,3139,470,NA,"I miss my dog",2014-02-18 02:20:18,FALSE,FALSE,"gypsymonstah","PL","pl","2349403015",2,FALSE,"http://pbs.twimg.com/profile_images/828430637266792448/iSrvoxKj_normal.jpg"
"1210","contamos com una amplia bliblioteca de todos los generos musicales",2103,196,10220,1098,NA,"joseluisflores",2010-06-23 14:45:16,FALSE,FALSE,"SonidoZorba","hillsboroug N.C.","es","158758244",5,FALSE,"http://pbs.twimg.com/profile_images/687120971384418304/vfvbFtH9_normal.jpg"
"1211","Social Media. #employeeadvocacy @Dynamic_Signal. Surfer. Husband.  Living #startuplife in Oakland.",687,172,75,180,"http://t.co/EK6zajcoMK","Majid Karimi",2012-08-08 19:46:25,FALSE,FALSE,"majidckarimi","San Francisco, CA","en","745821506",152,FALSE,"http://pbs.twimg.com/profile_images/616354467584217088/5nndBkEI_normal.png"
"1212","Newbie Media is a full-service marketing agency serving the north. Let us be part of your team! Find us on #Facebook #LinkedIn #YouTube #Pinterest & #Instagram",612,272,617,297,"https://t.co/nVArDu9iOz","Newbie Media M&D",2011-01-15 16:55:38,FALSE,FALSE,"newbietimmins","Timmins, Ontario","en","238631361",48,FALSE,"http://pbs.twimg.com/profile_images/816137756023947265/IMeU88KP_normal.jpg"
"1213","Help change the world.<ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>
 (Maejor likes 2/2)",21119,2335,18234,4541,"https://t.co/An9oAagk3o","lisa",2016-02-29 07:03:04,FALSE,FALSE,"elisa_ellen_","Brazil","pt","704200192728371201",5,FALSE,"http://pbs.twimg.com/profile_images/832722798132867072/OisJwGUm_normal.jpg"
"1214","Marilyn is my mother<U+2728> [ Gaga <U+2022> Halsey ]",22280,2172,39474,2738,NA,"Diamond Heart <ed><U+00A0><U+00BD><ed><U+00B2><U+008E>",2011-09-26 18:12:32,FALSE,FALSE,"MonroeGagaa","BADLANDS","en","380471085",10,FALSE,"http://pbs.twimg.com/profile_images/831939144385441794/vZIYXxda_normal.jpg"
"1215","Young, wild, American.",13473,371,14465,326,"https://t.co/nOIis4LD8g","Laura Prepon",2010-01-18 22:19:06,FALSE,FALSE,"LauraCastanoGir","Colombia","es","106228001",7,FALSE,"http://pbs.twimg.com/profile_images/813852484552851457/i0Jtsg3m_normal.jpg"
"1216","#StayWoke | SM Mgr | #TMZLive | Comedian/Host/MC/Scribe | #GAWS on @NFL @UFC @NBA @NHL @MLB | #RutgersU|#GHPride|#BlackLivesMatter",169843,3257,44806,3358,"https://t.co/HVVzCIYYwl","Joseph Haas NFL",2011-09-25 07:39:50,FALSE,FALSE,"Jerseyhaas","New Jersey","en","379607941",144,FALSE,"http://pbs.twimg.com/profile_images/778876502435827713/8vHr-w6w_normal.jpg"
"1217","I laugh too much even when i don't drink a lot.Rock'n'Roll spirit<U+2728>TVseries addicted<U+2728>feminist~activist~LGBT community supporter<U+262E>Tattoos&motorcycles lover",58192,7352,102469,6337,NA,"Marty<ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>",2014-03-20 14:04:08,FALSE,FALSE,"Gagagurlxo","Italy,mostly-Retweeted by Gaga","it","2424786784",43,FALSE,"http://pbs.twimg.com/profile_images/828736109383385090/LN7FUzpl_normal.jpg"
"1218","these things happen",4929,215,16757,191,NA,"Squid",2013-12-09 01:55:11,FALSE,FALSE,"Squidney869","FL<U+2600><U+FE0F>","en","2236845512",0,FALSE,"http://pbs.twimg.com/profile_images/802021485107933185/unoowL12_normal.jpg"
"1219","",71118,569,2875,200,"https://t.co/ZdSmhWeU9F","Lucas",2011-08-03 19:08:44,FALSE,FALSE,"lucasoufe","Florian<U+00F3>polis","en","348023140",0,FALSE,"http://pbs.twimg.com/profile_images/811757317297491968/DFW0r25i_normal.jpg"
"1220","they dropped the fifth, but added the harmony. <ed><U+00A0><U+00BD><ed><U+00B2><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",183530,4070,40417,494,"https://t.co/lqAukf16D5","joelangel #H4RMONY",2009-08-24 20:06:49,FALSE,FALSE,"hausofjoel","L.A","en","68499473",80,FALSE,"http://pbs.twimg.com/profile_images/789388137390669824/1MGLAkd__normal.jpg"
"1221","Fangirl, a problem, bitch?Graduate, Hungry to 100% Dreams Come True 1D,5SOS,LM.MAGCON,ZM, Cazadora de Sombras & Walker,Latina 
Instagram:sunshine_love1999",34661,3479,40031,4552,NA,"PLS CARTER",2012-03-12 23:21:43,FALSE,FALSE,"yadiralisbeth1","Honduras ","es","522667484",11,FALSE,"http://pbs.twimg.com/profile_images/831625482294657024/d68if-nV_normal.jpg"
"1222","Somos libres de ir donde queramos y de ser lo que somos. Futuro Administrador. #littlemonsters  instagram: alexnazaret Follow Me & Follow",1730,548,369,1852,"https://t.co/ROVabWXQsc","Alexander Rodriguez",2009-08-28 21:11:57,FALSE,FALSE,"alexnazaret","venezuela-sucre-cuman<U+00E0>","es","69696135",1,FALSE,"http://pbs.twimg.com/profile_images/828998583093489665/ul5d6Jun_normal.jpg"
"1223","One...two...
I'm coming for you...
Three...four...
Better lock you door...
Oh? How unfortunate.
I'm right behind you...!",3093,115,1518,161,"http://t.co/h0PlnvvCwf","Adrian",2011-04-19 21:02:39,FALSE,FALSE,"Xorduente","Madrid","es","284722771",2,FALSE,"http://pbs.twimg.com/profile_images/799373441061318656/tGwOZU5L_normal.jpg"
"1224","Don't Hide Yourself in Regret..Just Love Yourself and You're Set<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>! #LOVEtrumpsHate!",5755,313,301,743,"https://t.co/qrr6MMdjBk","K E N N E T H.",2011-12-24 06:52:53,FALSE,FALSE,"Wat_upDewayne","Oxford, MS","en","445288015",4,FALSE,"http://pbs.twimg.com/profile_images/831010039116730368/q8NCo7A6_normal.jpg"
"1225","Pepsi Half Time!",10172,284,282,187,"https://t.co/eTSLaTRZW5","Emmanuel Germanotta",2009-10-15 00:01:40,FALSE,FALSE,"the_lord_gaga","Cuenca, Ecuador","es","82491171",4,FALSE,"http://pbs.twimg.com/profile_images/823346167782195200/ABYETOUj_normal.jpg"
"1226","Mummy to 2 lovely boys, retro, vintage fashion lover. Love Music, films and attempting to be creative. Born this way, always be kind! xxx",1582,185,2148,267,NA,"Jen",2009-04-17 18:03:59,FALSE,FALSE,"Jenlovesgaga","Stafford, England","en","32501903",1,FALSE,"http://pbs.twimg.com/profile_images/822741506935189504/ONkVZkhA_normal.jpg"
"1227","joanne is a mofucking queen",46153,2848,22916,992,NA,"Thomas",2012-07-25 20:27:34,FALSE,FALSE,"JudasDiamonds"," ","en","716707874",26,FALSE,"http://pbs.twimg.com/profile_images/828707568587571200/0OYTua6z_normal.jpg"
"1228","i am a christian lady a granny to 3 grandkids i a survivor of Domestic Violence. i am a person who prays for others! i love God and Jesus!",3230,10,2703,322,NA,"ANGELA BUTLER",2016-08-03 07:42:13,FALSE,FALSE,"whitehairedgran","jacksonville fl","en","760742554086375425",16,FALSE,"http://pbs.twimg.com/profile_images/807774991332896768/SXXKre2h_normal.jpg"
"1229","Instagram: Joey90la",16194,567,10934,671,NA,"Joel Diaz",2009-08-18 07:15:16,FALSE,FALSE,"Joey90la","Las Vegas, NV","en","66621817",21,FALSE,"http://pbs.twimg.com/profile_images/813212127649374208/eb2fmDUG_normal.jpg"
"1230","insta : clementhoudelet , lm",6041,374,2616,459,NA,"Cl<U+00E9>ment",2015-08-24 13:18:37,FALSE,FALSE,"clementhoudelet","Saint-Quentin, France","fr","3437931467",10,FALSE,"http://pbs.twimg.com/profile_images/831838554166800384/_tkZSoEO_normal.jpg"
"1231","#Patriots fan / #Atheist (ex-#Catholic)",13139,191,10262,32,NA,"Sal in CT",2012-02-06 18:34:09,FALSE,FALSE,"Sal3CT","New England","en","485000277",22,FALSE,"http://pbs.twimg.com/profile_images/832713506994544641/14eRc2JJ_normal.jpg"
"1232","French, Leo,  Ravenclaw // 
I live for Exo, Marvel, Harry Potter, In the flesh, video games & stuffs.  My mom says I'm a nerd.",50792,168,2996,224,"https://t.co/z6T5zm2gvW","<U+0391><U+03C6><U+03C1><U+03BF><U+03B4><U+03AF><U+03C4><U+03B7>",2010-09-18 11:59:07,FALSE,FALSE,"Xiao_Chloe9","Hogwarts","fr","192177013",12,FALSE,"http://pbs.twimg.com/profile_images/809494717578825728/qSDna0rY_normal.jpg"
"1233","Fifth Harmony & Pretty Little Liars how can you go wrong with that! love only <ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088> Camila cabello <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",48592,2751,48778,989,NA,"care #LoveIncredible",2014-08-20 00:08:49,FALSE,FALSE,"EmisonEmily","The world ","en","2747271570",26,FALSE,"http://pbs.twimg.com/profile_images/828108659368435712/zUbBpWwW_normal.jpg"
"1234","grimmie + gaga + chix = <U+2764>

Buy #JOANNE and #Invisible on iTunes.",13946,200,6499,353,"https://t.co/uLkev927qj","#INVISIBLE",2012-03-18 11:36:07,FALSE,FALSE,"RoviRawwks","in Skyloft","en","528429308",9,FALSE,"http://pbs.twimg.com/profile_images/832284658062594049/3jUvoME1_normal.jpg"
"1235","Little Monster till the end <U+2764><U+FE0F>",3869,579,2488,546,NA,"Joanne",2016-08-28 20:33:11,FALSE,FALSE,"ItalianGirlGaga","Italia","it","769996268915593216",9,FALSE,"http://pbs.twimg.com/profile_images/777519043242852354/GdNSnWeT_normal.jpg"
"1236","Abusado por la TV barata. Un vez vote para que se quedara Cristian U. Alianazi. #Kunt",18129,588,22795,469,NA,"Ey Wacha!",2009-06-14 20:27:56,FALSE,FALSE,"NikoRuscio","Im from the C town (Castelar)","es","47167238",7,FALSE,"http://pbs.twimg.com/profile_images/798305459132362756/fI35A1pz_normal.jpg"
"1237","It's been a long day without you my friend and I'll tell you all about it when I see you again. Rip Josh!",122421,1014,70182,971,"https://t.co/edkIorWrkU","M.",2011-08-06 07:16:14,FALSE,FALSE,"RuizMaria15","Dallas, TX<U+2708><U+FE0F>Norman, OK","en","349527883",39,FALSE,"http://pbs.twimg.com/profile_images/828438880873541633/haz3QXpp_normal.jpg"
"1238","BUY #JOANNE here: https://t.co/8QsYawBg3M",19660,875,6807,886,"https://t.co/XXSaa64fq1","Lady Gaga",2015-06-06 20:53:19,FALSE,FALSE,"ZaynGagaHD","Please don't go, stay Joanne","en","3311160994",20,FALSE,"http://pbs.twimg.com/profile_images/787815286019756032/xdZm2CyA_normal.jpg"
"1239","Espa<U+00F1>ol | Ingles | 29 a<U+00F1>os trato de ser lo que realmente soy aunque le moleste a los dem<U+00E1>s.",11647,330,1453,304,NA,"Pablo Lara",2011-10-20 07:20:37,FALSE,FALSE,"SergioPsosa29"," SPS HN","es","394539709",0,FALSE,"http://pbs.twimg.com/profile_images/821897768516157442/gGrGwzqa_normal.jpg"
"1240","<U+201C>Girls who call other girls sluts have 90% more chance to have chlamydia<U+201D>",193887,1703,8300,432,"https://t.co/o22Q0siHOr","JVAIS VOIR GAGA!!!!!",2011-08-25 17:08:02,FALSE,FALSE,"ursulvlita","Napoli, Campania","fr","361979390",111,FALSE,"http://pbs.twimg.com/profile_images/830521577448022016/Vv2n76BE_normal.jpg"
"1241","#mo_tiny Tweeter of Black & White but colour to retweet is alright <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",61658,34748,68529,305,NA,"<ed><U+00A0><U+00BC><ed><U+00BE><U+00BF> Mo_Tiny <ed><U+00A0><U+00BC><ed><U+00BE><U+00BF>",2014-06-16 10:14:35,FALSE,FALSE,"Mo_Tiny_","21+, NSFW No porn/hardcore.","en","2570649156",179,FALSE,"http://pbs.twimg.com/profile_images/812431531612471296/dsKt6XfS_normal.jpg"
"1242","Maginoo pero medyo bastos.",29021,512,853,438,"https://t.co/rLbQR7b3TF","Andrew G<U+00FC>isinga",2009-05-29 17:16:05,FALSE,FALSE,"drewguisinga","British Columbia, Canada","en","43369079",10,FALSE,"http://pbs.twimg.com/profile_images/825284206003572736/eX-_NP2K_normal.jpg"
"1243","little monster da lufa lufa",36894,1016,15341,636,"https://t.co/YIfLjIGfl2","eric stival",2014-05-20 17:50:04,FALSE,FALSE,"stivalqueen","s<U+00E3>o paulo","pt","2511019292",9,FALSE,"http://pbs.twimg.com/profile_images/831690390600310784/wXY7UNDV_normal.jpg"
"1244","<U+2022> 10.10.14 <U+2022> look on the bright side <U+2022>",2144,240,3235,215,"https://t.co/T2l5GjCPAn","mom",2016-03-03 00:06:20,FALSE,FALSE,"olivia_chasteen","Brookville, OH","en","705182482333720581",2,FALSE,"http://pbs.twimg.com/profile_images/815396879152410625/E47tggFg_normal.jpg"
"1245","writer. mama. girlfriend. bipolar. atheist. fangirl of scifi and baseball. collector of shark teeth. Marilyn Manson & Lady Gaga. #BeCurious. RIP Scott Weiland.",6228,554,3576,915,NA,"Aleusha ARTPOP",2016-04-10 05:49:30,FALSE,FALSE,"AleushaARTPOP","Maryland, USA","en","719039581094547456",5,FALSE,"http://pbs.twimg.com/profile_images/824812999429017601/YMV-XZj8_normal.jpg"
"1246","Carson",404,57,659,154,NA,"Carzon64",2016-03-09 21:54:18,FALSE,FALSE,"CarzonShoe","Colorado, USA","en","707685972318638080",2,FALSE,"http://pbs.twimg.com/profile_images/829816696944852993/datsu3Pk_normal.jpg"
"1247","Magcon<ed><U+00A0><U+00BD><ed><U+00B3><U+00B9> Dolans <U+270C> Justin<ed><U+00A0><U+00BC><ed><U+00BE><U+00A4> Sammy&Skate<ed><U+00A0><U+00BD><ed><U+00B2><U+00B8> One Direction<ed><U+00A0><U+00BC><ed><U+00BE><U+00AD>
Zayn<ed><U+00A0><U+00BC><ed><U+00BC><U+009A> Kylie<ed><U+00A0><U+00BD><ed><U+00B2><U+0084>Wesley <ed><U+00A0><U+00BD><ed><U+00B2><U+009A> Twins Martinez<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>
Ethan Follow 8.3.16
Justin Follow 22.5.16
Lele Follow x2 Like",20373,1738,31702,3113,NA,"Follow me Carter",2013-07-26 01:45:09,FALSE,FALSE,"IdkGrethan","Rinconada, Chile","es","1621756327",10,FALSE,"http://pbs.twimg.com/profile_images/832718025837146112/632M1y2u_normal.jpg"
"1248","<ed><U+00A0><U+00BD><ed><U+00B2><U+0096>",39719,12965,69825,669,"https://t.co/Is7m5rYrLO","AYOUB OF CHANEL",2010-10-16 14:08:50,FALSE,FALSE,"ReyBultos","Madrid, Comunidad de Madrid","es","203534676",66,FALSE,"http://pbs.twimg.com/profile_images/832719662429278209/Fz897otk_normal.jpg"
"1249","<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>Fiesta en el infierno<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
Snapchat: fanfatal <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB> 
Instagram: glam_kid <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>",41268,1402,24737,884,"https://t.co/huLA1H3RQ1","Fan Fatal",2012-03-25 17:28:45,FALSE,FALSE,"Glam_Kid","Alicante, Comunidad Valenciana","es","536574561",14,FALSE,"http://pbs.twimg.com/profile_images/819339617434537984/GNyfwtal_normal.jpg"
"1250","Animal Activist - Blogger - MOM",307,72,186,281,NA,"Debbie Wagner",2014-02-20 14:09:13,FALSE,FALSE,"zalev1336","Toronto, Canada","en","2353294950",7,FALSE,"http://pbs.twimg.com/profile_images/436505943681929216/MXEMZPjX_normal.jpeg"
"1251","Serious Pogonophile, Bird Lover, Gaga Worshiper, Lego Builder, Picture Taker, Architecture nerd.",94,37,132,227,NA,"Kyle A Emmerson",2017-02-06 08:00:31,FALSE,FALSE,"hellagood88","Sheffield, England","en","828513690244808704",0,FALSE,"http://pbs.twimg.com/profile_images/828673257133993984/PgrJTBNa_normal.jpg"
"1252","ok , ok , alright  

 Aaron- 24/4/16 *1/12* Bean-7/5/16 
geos-16/6/16
Jamie-23/6/16  Grant Austin-4/12/2016
Joey<U+2661>Dylerrr<U+2661>
Seb replyed <ed><U+00A0><U+00BD><ed><U+00B2><U+0096>",5970,420,11572,478,NA,"<U+2661>",2016-02-01 17:31:32,FALSE,FALSE,"_aaroneon","being problematic somewhere","pt","4869930238",4,FALSE,"http://pbs.twimg.com/profile_images/814288856136687616/akrkzWbb_normal.jpg"
"1253","take my hand stay joanne <ed><U+00A0><U+00BE><ed><U+00B6><U+008B>",115275,2365,18031,740,"https://t.co/aySnJeiVyO","JOXE",2010-10-22 21:35:43,FALSE,FALSE,"JoseAnes95","Fuenlabrada, Madrid","es","206389312",31,FALSE,"http://pbs.twimg.com/profile_images/816816450082115587/fIWFcxYX_normal.jpg"
"1254","21<U+2665>Artist<U+2665>Art
<U+2665>GAGA<U+2665>Fashion
<U+2665>Pop Culture<U+2665>
CREATIVE REBELLION<U+2665>Everything is Possible<U+2665>QUEEN<U+2665>Florence<U+2661>Lana<U+2661>Adam
<U+2661>Jessie<U+2661>Marina<U+2661>Rihanna<U+2661>Halsey",66595,9688,19348,7969,"https://t.co/QFtbskOsLw","HEY GIRL <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B1><U+0092>",2010-05-23 16:24:30,FALSE,FALSE,"SimoneSprangers","*MARY JANE* Holland","nl","147251051",77,FALSE,"http://pbs.twimg.com/profile_images/799649909955817473/ZFUylC6E_normal.jpg"
"1255","Not Your Average 12yr Old | Rookie Coder (HTML/Java) | Researcher, Writing A Book On Success For Kids | My ""Why"":  Featured In Forbes (click the link below)",4564,8333,3524,7145,"https://t.co/FkS9E2yxn6","DreamHustleCode",2016-09-23 02:19:06,FALSE,FALSE,"dreamhustlecode","Chicago","en","779143018481872896",228,FALSE,"http://pbs.twimg.com/profile_images/779148607350005760/L_MvmwMN_normal.jpg"
"1256","Instagram - robertdrawings",8444,319,17407,463,NA,"RBM Roberto",2015-01-01 22:22:27,FALSE,FALSE,"RobertoBM_","Cuenca, Castilla-La Mancha","es","2955621767",11,FALSE,"http://pbs.twimg.com/profile_images/827566607845167104/b5LGMsvB_normal.jpg"
"1257","yes I'm that Jesse.",11458,298,11136,395,"https://t.co/4LCK2UEMHL","Jesse Corona.",2015-03-07 08:10:09,FALSE,FALSE,"JesseCorona7","San Antonio, TX","en","3066174158",11,FALSE,"http://pbs.twimg.com/profile_images/830959591156543491/RVEx1qCk_normal.jpg"
"1258","// 18 // LDN //",13604,305,13385,96,"https://t.co/TWme1ZE5y5","Alfie",2015-01-24 16:25:19,FALSE,FALSE,"AlfieM98GJones","London, England","en","2996071371",10,FALSE,"http://pbs.twimg.com/profile_images/803390847098253312/vEUKZPvG_normal.jpg"
"1259","Currently Production Assistant (Craft Services) Netflix's Master of None<U+2022>P.A. 5/16/16-7/22/16 for the HBO TV series Crashing scheduled to air in 2017.",64623,2711,18110,3135,NA,"Jackie Ball",2010-03-04 00:25:02,FALSE,FALSE,"NotFromBoston","New York ","en","119553595",641,FALSE,"http://pbs.twimg.com/profile_images/535571770334392320/XOugYKuS_normal.jpeg"
"1260","CCCL volunteer<U+2022>KMB<U+2022>Geomatics Engineer<U+2022>artRave16/9/2014<U+2022> <ed><U+00A0><U+00BC><ed><U+00BF><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00BA>",7682,1060,5434,1170,NA,"baha2",2012-06-01 14:09:01,FALSE,FALSE,"bahaa_hilal","Lebanon ","en","596575200",6,FALSE,"http://pbs.twimg.com/profile_images/822884917046603776/a-p0_RKb_normal.jpg"
"1261","Y U MAD FIX YA FACE",13039,215,4176,178,NA,".acinoM",2014-01-02 23:11:32,FALSE,FALSE,"_monicapulido","Land of Idiots ","en","2273676679",3,FALSE,"http://pbs.twimg.com/profile_images/831506188323930114/b8fNTrU3_normal.jpg"
"1262","Deixando a vida me levar para onde ela desejar.",454,207,187,639,NA,"Sidnei Nascimento",2009-06-24 23:28:12,FALSE,FALSE,"sidneinasciment","Brazil","pt","50478990",2,FALSE,"http://pbs.twimg.com/profile_images/639974700916056064/BSTGTMaN_normal.jpg"
